ANDPTC_5	S2KTP502	1	0	Y	D	0
ANDPTC_5	S2KTP503	2	0	Y	D	0
ANDPTC_6	S2KTP601	0	0	Y	N	0
ANDPTC_6	S2KTP602	1	0	Y	N	0
ANDPTC_6	S2KTP603	2	0	Y	N	0
ANDPTC_6	S2KTP604	3	0	Y	N	0
ANDPTC_6	S2KTP605	4	0	Y	N	0
ANDPTC_6	S2KTP606	5	0	Y	N	0
ANDPTC_6	S2KTP607	6	0	Y	N	0
ANDPTC_6	S2KTP608	7	0	Y	N	0
ANDPTC_6	S2KTP609	8	0	Y	N	0
ANDPTC_6	S2KTP610	9	0	Y	N	0
ANDPTC_6	S2KTP611	10	0	Y	N	0
ANDPTC_6	S2KTP612	11	0	Y	N	0
ANDPTC_6	S2KTP613	12	0	Y	N	0
ANDPTC_6	S2KTP614	13	0	Y	N	0
ANDPTC_6	S2KTP615	14	0	Y	N	0
ANDPTC_6	S2KTP616	15	0	Y	N	0
ANDPTC_6	S2KTP617	16	0	Y	N	0
ANDPTC_6	S2KTP618	17	0	Y	N	0
ANDPTC_6	S2KTP619	18	0	Y	N	0
ANDPTC_6	S2KTP620	19	0	Y	N	0
ANDPTC_6	S2KTP621	20	0	Y	N	0
ANDPTC_6	S2KTP622	21	0	Y	N	0
ANDPTC_6	S2KTP623	22	0	Y	N	0
ANDPTC_6	S2KTP624	23	0	Y	N	0
ANDPTC_6	S2KTP625	24	0	Y	N	0
ANDPTC_6	S2KTP626	25	0	Y	N	0
ANDPTC_6	S2KTP627	26	0	Y	N	0
ANDPTC_6	S2KTP628	27	0	Y	N	0
ANDPTC_6	S2KTP629	28	0	Y	N	0
ANDPTC_6	S2KTP630	29	0	Y	N	0
ANDPTC_6	S2KTP631	30	0	Y	N	0
ANDPTC_6	S2KTP632	31	0	Y	N	0
ANDPTC_7	S2KTP701	0	0	Y	N	0
ANDPTC_8	S2KTP608	0	0	Y	N	0
ANDPTC_8	S2KTP801	3	0	Y	N	0
ANDPTC_9	S2KTP903	0	0	Y	N	0
ANDPTC_9	S2KTP904	1	0	Y	N	0
ANDPTC_9	S2KTP905	2	0	Y	N	0
ANDPTC_9	S2KTP906	3	0	Y	N	0
ANDPTC_9	S2KTP907	4	0	Y	N	0
ANDPTC_9	S2KTP908	5	0	Y	N	0
ANDPTC_9	S2KTP909	6	0	Y	N	0
ANDPTC_9	S2KTP910	7	0	Y	N	0
ANDPTC_9	S2KTP911	8	0	Y	N	0
ANDPTC_9	S2KTP912	9	0	Y	N	0
ANDPTC_9	S2KTP913	10	0	Y	N	0
ANDPTC_9	S2KTP914	11	0	Y	N	0
ANDPTC_9	S2KTP915	12	0	Y	N	0
ANDPTC_9	S2KTP916	13	0	Y	N	0
ANDPTC_9	S2KTP917	14	0	Y	N	0
ANDPTC_9	S2KTP918	15	0	Y	N	0
ANDPTC_A	S2KTPA03	0	0	Y	N	0
ANDPTC_A	S2KTPA04	1	0	Y	N	0
ANDPTC_A	S2KTPA05	2	0	Y	N	0
ANDPTC_A	S2KTPA06	3	0	Y	N	0
ANDPTC_A	S2KTPA07	4	0	Y	N	0
ANDPTC_A	S2KTPA08	5	0	Y	N	0
ANDPTC_A	S2KTPA09	6	0	Y	N	0
ANDPTC_A	S2KTPA10	7	0	Y	N	0
ANDPTC_A	S2KTPA11	8	0	Y	N	0
ANDPTC_A	S2KTPA12	9	0	Y	N	0
ANDPTC_A	S2KTPA13	10	0	Y	N	0
ANDPTC_A	S2KTPA14	11	0	Y	N	0
ANDPTC_A	S2KTPA15	12	0	Y	N	0
ANDPTC_A	S2KTPA16	13	0	Y	N	0
ANDPTC_A	S2KTPA17	14	0	Y	N	0
ANDPTC_A	S2KTPA18	15	0	Y	N	0
MON-512	S2KTP201	0	0	Y	N	0
MON-512	S2KTP300	2	0	Y	N	0
MON-512	S2KTP301	3	0	Y	N	0
MON-512	S2KTP302	4	0	Y	N	0
MON-512	S2KTP303	5	0	Y	N	0
MON-512	S2KTP304	6	0	Y	N	0
MON-512	S2KTP305	7	0	Y	N	0
MON-512	S2KTP306	8	0	Y	N	0
MON-512	S2KTP307	9	0	Y	N	0
MON-512	S2KTP308	10	0	Y	N	0
MON-512	S2KTP309	11	0	Y	N	0
MON-512	S2KTP310	12	0	Y	N	0
MON-512	S2KTP311	13	0	Y	N	0
MON-512	S2KTP312	14	0	Y	N	0
MON-512	S2KTP313	15	0	Y	N	0
MON-512	S2KTP314	16	1	Y	N	0
MON-512	S2KTP315	17	0	Y	N	0
MON-512	S2KTP316	18	0	Y	N	0
MON-512	S2KSPSD5	20	0	Y	N	0
MON-512	S2KTP208	21	0	Y	N	0
MON-520	S2KUPDC1	0	0	Y	N	0
MON-520	S2KSPSD1	1	0	Y	N	0
MON-520	S2KSPSS1	2	0	Y	N	0
MON-520	S2KUPDC2	4	0	Y	N	0
MON-520	S2KSPSD2	5	0	Y	N	0
MON-520	S2KSPSS2	6	0	Y	N	0
MON-520	S2KTP311	8	0	Y	N	0
MON-520	S2KTP311	9	0	Y	D	0
MON-520	S2KSPSD3	10	0	Y	N	0
MON-520	S2KSPSS3	11	0	Y	N	0
MON-520	S2KSPSH1	14	0	Y	N	0
MON-520	S2KSPSS4	15	0	Y	N	0
MON-520	S2KSPSH2	18	0	Y	N	0
MON-520	S2KSPSS5	19	0	Y	N	0
MON-520	S2KSPSS6	21	0	Y	N	0
MON-520	S2KSPSH3	22	0	Y	N	0
MON-520	S2KTP304	24	0	Y	N	0
MON-520B	S2KTP034	0	1	Y	N	0
MON-540	S2KTP311	0	0	Y	N	0
MON-540	S2KTP311	1	0	Y	D	0
MON-540	S2KSPSDT	2	0	Y	N	0
MON-540	S2KTP201	4	0	Y	D	0
MON-540	S2KTP202	5	0	Y	D	0
MON-540	S2KTP304	6	0	Y	N	0
MON-540	S2KSPSDU	7	0	Y	N	0
MON-540	S2KUPDC1	9	0	Y	N	0
MON-540	S2KSPSDV	10	0	Y	N	0
MON-540	S2KSPSDX	12	0	Y	N	0
MON-550	S2KTP300	0	0	Y	D	0
MON-550	S2KTP300	1	0	Y	N	0
MON-550	S2KTP311	3	0	Y	D	0
MON-550	S2KTP311	4	0	Y	N	0
MON-550	S2KTP316	7	0	Y	N	0
MON-550	S2KTP316	8	0	Y	N	0
MON-550	S2KTP315	10	0	Y	D	0
MON-550	S2KTP315	11	0	Y	N	0
MON-550	S2KSPSD9	13	0	Y	D	0
MON-550	S2KSPSD9	14	0	Y	N	0
MON-550	S2KUPDC3	16	0	Y	D	0
MON-550	S2KUPDC3	17	0	Y	N	0
MON-550	S2KTP201	20	0	Y	D	0
MON-550	S2KTP201	21	0	Y	N	0
MON-550	S2KTP202	23	0	Y	D	0
MON-550	S2KTP202	24	0	Y	N	0
MON-620	S2KTP201	0	0	Y	N	0
MON-620	S2KUPDC1	1	0	Y	N	0
MON-620	S2KTP202	3	0	Y	N	0
MON-620	S2KTP304	4	0	Y	N	0
MON-620	S2KTP315	5	0	Y	N	0
MON-620	S2KUDC10	8	0	Y	N	0
MON-620	S2KUDC11	10	0	Y	N	0
MON-620	S2KUDC12	11	0	Y	N	0
MON-620	S2KUDC13	12	0	Y	N	0
