3	25	281	1	0	89000	SUCA-IP Basic HKTM		-1	0	Y		Y	1	N	
3	25	281	2	0	89001	COM-IP Basic HKTM		-1	0	Y		Y	1	N	
3	25	281	3	0	89002	CDMU-IP Basic HKTM		-1	0	Y		Y	1	N	
3	25	281	4	0	89003	NAVPL-IP Basic HKTM		-1	0	Y		Y	1	N	
