65535	0	RTNTCS	0	0	N	N	N_TCs	1	R	N	2	N	0
65535	1	RTNTMS	0	0	N	N	N_TMs	1	R	N	2	N	0
65535	2	RTTCPS	0	0	N	N	TC_PER_SEC	1	R	N	2	N	0
65535	3	RTTMPS	0	0	N	N	TM_PER_SEC	1	R	N	2	N	0
65535	4	RTTCBPS	0	0	N	N	TC_BYTES_PER_SEC	1	R	N	2	N	0
65535	5	RTTMBPS	0	0	N	N	TM_BYTES_PER_SEC	1	R	N	2	N	0
65535	6	RTNFEE	2	0	N	N	NUMBER_FEEs	1	R	N	2	N	0
65535	7	RTFEEID	0	0	N	N	HK ID	1	R	N	2	N	0
65535	8	RTFEEST	0	0	N	N	FEE_STATUS	1	R	N	2	N	0
